shoulder_x,shoulder_y,shoulder_z,elbow_x,elbow_y,elbow_z,wrist_x,wrist_y,wrist_z,label
-0.8920343385024774,0.6033064370517858,0.4516409608215368,0.05510562938678487,0.6179139511683949,-0.34117161380520744,0.27469519113722973,-0.6642009785707137,-0.16476990434944483,1.0
0.46485312472579854,-0.5175247929862454,0.12732826548317,-0.28140788567702013,-0.44509845149056204,0.9178961565752044,0.28273822202417276,-0.44473018053879687,-0.1249709746673826,1.0
-0.537840404066662,0.5497785557179584,0.06548928866014014,-0.7983150562208725,0.8227732882860614,0.45408967239272013,0.18398487275696263,-0.20146993647343248,-0.029274821833784603,1.0
0.58715099187252,0.06346670594096082,-0.11731640448039804,-0.7415059331812783,0.6431413892273443,0.57102429221166,0.33448092386493977,-0.7867045492598679,0.37657163175281494,1.0
0.12511234856766928,-0.7185737535058272,-0.9537457287990878,-0.9933026150362951,-0.6549248169323121,0.11233066440675787,-0.7507384445947769,-0.1543018667913103,-0.3101767419318504,1.0
-0.41048712409509136,-0.7894272706846941,0.5972096969564984,0.3367711562835738,0.5560639491270911,0.5896601151204959,-0.4507524811256587,0.21875388513075222,0.47261092035129404,1.0
0.41898895273957915,-0.1337027902484389,0.4201639368233383,-0.42919986661865517,-0.32955870717932667,-0.44853071665712974,-0.8377050790603431,-0.5073458126433636,-0.8035023246754847,0.0
-0.43234186059585955,-0.7990400320515367,0.7040851901290399,-0.06293999594830679,-0.1395987639982501,0.9884753918908908,0.3776537101495756,-0.8601929315752903,0.5794210633275798,1.0
0.5568584126593314,-0.26952465496957934,-0.28839875880240906,-0.8722882925501878,0.6141082628677383,0.2975860123770633,-0.5118525746258,-0.6465759782507035,-0.49290932667387466,1.0
0.6619480282090124,-0.19884273181989975,0.15719768152670444,-0.17820548406440984,-0.4344141308883862,-0.8531051178870688,0.29819464476243374,0.7365480221756733,-0.35948237946351513,1.0
0.7937869824048951,0.2913585117030211,0.8364897472444013,-0.34738504033646,-0.8262817041294745,0.5163401635596692,-0.2755026120634603,-0.5732210597239717,-0.04727231138471488,1.0
-0.7447411671169331,-0.281946574535453,0.520394187895207,0.43917263737001244,0.15601315394378212,0.4407352524347312,0.5296626858807822,-0.9579238059347182,0.584106644517193,1.0
0.5553726976655948,0.5008932146262868,0.8805949375950974,0.19104266422658345,0.783178335681767,0.25333243342259415,-0.2225400698704505,0.42262133840853866,0.5384978723762324,1.0
0.4932044042381576,-0.1351481829187049,-0.9929205572563236,0.7703532907587032,-0.254461602843715,0.5418897872607118,-0.98515030871355,0.8822765789091425,-0.31951273483274534,1.0
-0.7202706235805723,0.6553987635082612,0.5862576102404824,-0.8808421968209936,0.483136540254095,-0.8415872326980292,-0.2606737637150418,-0.0947826963918259,0.7592145786939077,1.0
-0.8286974224643668,-0.38021232084094914,0.025034087765305912,0.16560638069341027,0.6337117073060008,-0.9684914214417044,-0.21256529191028095,-0.4862710209382122,-0.8821460647070296,1.0
-0.1658604335805436,0.665758524586235,-0.31943526878984385,0.7882866688383483,0.08709993229819024,-0.026577066592302412,0.010089015154452152,-0.5834690348805909,-0.9236839413242999,1.0
0.08096204592428258,0.4299686982797657,0.08340076707833854,0.25638471890677494,-0.8049673355238924,-0.22717936263533778,-0.5990023849842003,-0.9561826947759882,0.4635015322527487,1.0
0.7145791002739192,0.94701093926825,0.5238454849266876,0.6434797828548044,-0.1526180491481901,-0.6096847887314594,0.9933895917572604,0.20011700946201616,0.638420862684993,1.0
0.1497788891019023,0.26928431458318225,0.6261507018573373,-0.34420274217427727,0.35163876578513475,0.05264136032371192,0.8948407254813597,-0.5909944801604823,0.6493688230818868,1.0
-0.1840212563841206,-0.5650364129168834,-0.48127749199496095,0.2993912562821164,-0.39308601029950485,-0.8681042283444298,0.7628192973128762,0.3056810283161422,0.2575171915838905,1.0
-0.5697294437835194,-0.544830112964442,-0.2196137974356085,0.6075323358596576,-0.29868265190389276,-0.4468486720871323,0.03630829978453609,-0.2629664263964513,-0.7186673316299383,1.0
0.45118525038441004,-0.2733091210554526,-0.7567101047117246,-0.48540422177729403,-0.4094655855398268,0.06684280088325734,-0.9470652875593735,-0.32267387039209194,0.6301455760260377,0.0
-0.142886860250367,0.22763948082196972,-0.8490787025150572,0.23256021129657167,-0.5211539051231322,0.556658259369845,0.7845268556155045,-0.21834364592256406,-0.49580489482148793,1.0
0.19062329955067492,0.19312365752673144,-0.330425618096434,0.13011473691690667,0.21120577126831064,0.6356804483131233,-0.5256284011866124,-0.4174162855664869,0.33444579346318504,1.0
-0.648026428037521,0.349132265441491,0.6700872342249469,-0.8720952197119132,-0.46769832232731345,-0.6505283908764323,-0.5721005177665228,0.6424339537788877,0.24203297237235644,1.0
-0.846555314484716,0.7146078637031723,0.022587870110856834,-0.5137910256974572,0.10930165345820475,0.8012583593737419,-0.6336535687013563,-0.5823005795964133,-0.21965689702985003,1.0
-0.516606275813484,0.6092856650972001,-0.9523506598708851,-0.9134394778043113,0.5726465084238008,0.18720768450274416,-0.6241308104324594,0.758566747905195,-0.5938714714747855,1.0
-0.2818296040027779,0.4530544153971239,0.4242580574198367,-0.2535467877911415,-0.69785387672329,-0.4429269665224913,-0.4044695774536182,0.7422963803613112,0.04108484281786651,1.0
-0.18102961259598693,0.5920847047993896,0.6297251475273788,0.15708746686881603,-0.26966242533762075,0.08752645652869595,0.09002251606532652,-0.7215730252654591,-0.7988208568766246,1.0
-0.3763408432195916,-0.11732485649155788,0.9664246476769889,-0.751988063547576,-0.08884298672247759,0.17387425207618845,0.598131122464624,-0.44367808095918493,-0.42294094975192853,1.0
-0.31529256775461345,0.1000326174928663,0.39274249317583987,0.8553261891552439,0.9514990921724673,-0.9271568131790446,-0.025290880489759804,-0.7571749635407619,-0.13043142846616806,1.0
-0.7176538394117573,0.27977711336961963,-0.7948286819560151,-0.14872501592057152,-0.23972057489787213,-0.056096049149048755,-0.9092801553028351,-0.6812110569280432,-0.8736973141608004,1.0
0.39128323357917494,-0.3858681770584753,0.6824619025018268,0.7668420969061684,0.9914232194104087,-0.16159535610465814,0.7125251479929628,-0.0516716792692089,0.48548286177616373,1.0
0.5720253682330816,0.47050596565673786,0.6935987976407156,0.4450533788940567,0.5065146469545296,0.7304338983461804,-0.47154327421631015,-0.6277329867938146,-0.4100757249565776,1.0
0.7537859002319434,-0.6887707551828361,0.7255704068477469,-0.09453452626161818,-0.5115023471499365,0.7090437542017536,0.27422854532697105,-0.7547469591064511,0.17521696382467766,1.0
-0.9434310396576133,0.5990794663537942,0.7436316191232699,0.5975301023740003,0.6958257899901763,-0.9684646886475765,-0.3226055879619161,-0.13210478538414128,0.5543419519712449,1.0
0.9109695719183208,-0.4988475645011805,0.7717120468158127,0.40987662157682103,0.010311237752606228,-0.521530151414505,0.9244143289702564,-0.30788077446606343,-0.45685220808887705,1.0
0.8496644362392385,-0.11269227816701699,0.654881945700684,-0.47982038576048747,0.8849067341693868,0.5744785082695061,0.9713355981992309,-0.986859430583829,-0.3117658830767662,1.0
0.21612057559643616,0.41963697798400124,-0.7962653370745179,0.8318264179114456,-0.024529472854113443,0.9719983031103654,0.20822163302573737,-0.5822299712311441,0.5316473879486929,1.0
0.8793750280252175,0.9553036482652395,0.1340694018849824,0.7650040217090421,-0.31546373491900637,-0.7023102791770655,-0.7054812491272009,-0.5218072482881064,0.49384824966588803,1.0
-0.916862365855434,-0.3612447322258754,0.30131058429987734,-0.12370479572168147,-0.6608614908883075,-0.8041299472749994,0.6015279777220734,-0.7658647681654791,-0.4035493974135036,1.0
